"","id","host_id","host_response_time","host_response_rate","host_is_superhost","host_listings_count","host_has_profile_pic","host_identity_verified","latitude","longitude","is_location_exact","property_type","room_type","bathrooms","bedrooms","beds","bed_type","price","security_deposit","guests_included","extra_people","minimum_nights","availability_365","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","cancellation_policy","calculated_host_listings_count","reviews_per_month"
"103",6289857,23942099,"within an hour",100,"t",5,"t","t",37.7608117834101,-122.447116522921,"t","House","Private room",0,1,2,"Real Bed","$125.00","$200.00",1,"$10.00",2,363,98,10,10,10,10,10,10,"f","strict",5,0.91
"104",12057024,6605304,"within an hour",100,"t",3,"t","t",37.7625279332483,-122.44884565485,"t","Apartment","Entire home/apt",1.5,3,3,"Real Bed","$265.00","$400.00",5,"$0.00",24,266,100,10,10,10,10,10,10,"f","moderate",1,1.03
"105",10549688,2775791,"N/A",94.4716824447766,"f",1,"t","t",37.7722136630039,-122.443679105837,"t","Apartment","Private room",1,1,1,"Real Bed","$175.00","",1,"$0.00",3,0,100,10,10,10,10,10,10,"f","flexible",1,0.1
"106",7518636,39397801,"N/A",94.4716824447766,"f",1,"t","f",37.7712649009487,-122.451217666225,"t","Apartment","Private room",1,1,1,"Futon","$71.00","",1,"$0.00",2,0,90,9,9,9,9,9,9,"t","flexible",1,0.1
"107",3488136,1816365,"within a few hours",100,"f",1,"t","t",37.774516719517,-122.44096926837,"t","House","Entire home/apt",1,1,1,"Real Bed","$120.00","",1,"$0.00",30,341,95,10,9,10,10,10,9,"f","strict",1,1
"108",12826992,10687878,"within an hour",100,"f",3,"t","t",37.7728270031885,-122.449883176544,"t","House","Private room",1,1,1,"Real Bed","$115.00","",2,"$100.00",1,0,93,10,8,9,9,10,10,"f","flexible",2,1.44
"109",16202104,40536296,"N/A",94.4716824447766,"f",3,"t","f",37.7721970941602,-122.442367428429,"t","Apartment","Private room",1.5,2,2,"Real Bed","$325.00","",1,"$0.00",1,364,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",2,NA
"110",14219518,40016123,"within an hour",100,"t",3,"t","t",37.7711474065543,-122.437346939847,"f","House","Private room",1,1,2,"Real Bed","$129.00","",2,"$0.00",2,16,93,9,9,10,9,9,9,"f","strict",3,3.4
"111",2825966,81592,"within a day",100,"f",1,"t","t",37.764648905717,-122.448479842375,"t","Apartment","Entire home/apt",1,0,2,"Real Bed","$169.00","$200.00",1,"$35.00",4,331,92,9,10,10,9,10,9,"f","strict",1,1.64
"112",8993455,7247058,"within a few hours",100,"t",1,"t","t",37.7748646624283,-122.43822602726,"t","Apartment","Entire home/apt",1,1,1,"Real Bed","$199.00","$100.00",1,"$0.00",3,88,98,10,10,10,10,10,10,"f","moderate",1,2.13
"113",2816626,6310896,"a few days or more",20,"f",2,"t","t",37.7683587873993,-122.448116669081,"t","Apartment","Entire home/apt",2,3,3,"Real Bed","$320.00","$500.00",1,"$0.00",2,189,100,10,10,10,10,10,10,"f","moderate",1,0.09
"114",2046552,10491767,"within a day",100,"f",1,"t","t",37.7691334956062,-122.445603355134,"t","House","Entire home/apt",1.5,4,6,"Real Bed","$375.00","$250.00",1,"$0.00",3,31,99,10,10,10,10,10,9,"f","strict",1,1.28
"115",9972077,47980391,"within a few hours",100,"t",2,"t","t",37.7612250115635,-122.450950456849,"t","Townhouse","Entire home/apt",1,1,1,"Real Bed","$225.00","$1,000.00",1,"$0.00",2,68,100,10,10,10,10,10,10,"f","strict",1,1.28
"116",1259611,1352817,"within a day",80,"t",1,"t","t",37.7707647710659,-122.439350099016,"t","Apartment","Entire home/apt",1,1,1,"Real Bed","$190.00","$350.00",2,"$25.00",3,320,98,10,10,10,10,10,10,"f","strict",1,2.08
"117",8084655,22203902,"N/A",94.4716824447766,"f",1,"t","t",37.7726225267825,-122.448144408101,"t","House","Private room",1,1,1,"Real Bed","$180.00","",1,"$0.00",1,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",1,NA
"118",13170498,4076124,"within an hour",100,"f",1,"t","t",37.7690713185799,-122.452794192465,"t","Apartment","Entire home/apt",1,0,1,"Real Bed","$175.00","",1,"$0.00",1,12,89,9,9,10,10,9,9,"t","strict",1,0.93
"119",1919372,7361314,"within an hour",100,"t",1,"t","t",37.7757000873919,-122.43847173013,"t","Apartment","Entire home/apt",1,0,1,"Real Bed","$175.00","",1,"$0.00",1,310,98,10,10,10,10,10,9,"t","moderate",1,4.8
"120",10480018,24464994,"within a few hours",80,"t",1,"t","t",37.7675543943346,-122.445266171039,"t","Apartment","Entire home/apt",1,0,1,"Real Bed","$143.00","$100.00",2,"$35.00",1,9,97,10,10,10,10,10,9,"f","moderate",1,1.41
"121",8189664,18160955,"N/A",94.4716824447766,"f",1,"t","t",37.7717069585924,-122.445024178954,"t","Apartment","Private room",1,1,1,"Real Bed","$106.00","",1,"$0.00",6,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","moderate",1,NA
"122",12965538,5181513,"N/A",94.4716824447766,"f",1,"t","f",37.7668421764819,-122.447254830574,"t","Apartment","Private room",1,1,1,"Real Bed","$85.00","$95.00",1,"$0.00",5,0,80,10,8,10,10,10,10,"f","flexible",1,0.2
"123",571042,1550529,"within a few hours",100,"f",1,"t","t",37.768101414489,-122.43972462971,"t","Bungalow","Entire home/apt",3,3,2,"Pull-out Sofa","$599.00","$500.00",2,"$0.00",3,130,95,10,9,10,10,10,8,"f","strict",1,0.07
"124",12814696,28660491,"N/A",94.4716824447766,"f",1,"t","t",37.7682886296443,-122.449519811537,"t","Apartment","Private room",1,1,1,"Real Bed","$60.00","$150.00",1,"$0.00",1,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",1,NA
"125",10245054,52603880,"within an hour",100,"f",1,"t","f",37.7757155992867,-122.441225423919,"t","Apartment","Entire home/apt",1,2,2,"Real Bed","$250.00","$300.00",1,"$0.00",2,59,53,6,5,8,7,9,6,"f","strict",1,0.42
"126",3012660,15352505,"within a few hours",86,"f",3,"t","f",37.7711612048455,-122.444073100466,"t","Apartment","Private room",1,1,1,"Real Bed","$49.00","",1,"$0.00",14,0,80,10,9,10,10,10,10,"f","moderate",3,0.07
"127",10700645,12965916,"N/A",94.4716824447766,"f",1,"t","f",37.7694820424452,-122.446509600346,"t","Apartment","Entire home/apt",2,3,3,"Real Bed","$380.00","",1,"$0.00",3,0,97,10,10,10,10,10,10,"t","moderate",1,3.21
"128",602036,224980,"within a few hours",100,"f",1,"t","t",37.7758585050363,-122.442427574115,"t","Apartment","Entire home/apt",1,3,3,"Real Bed","$375.00","$300.00",5,"$0.00",6,144,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","strict",1,NA
"129",6748152,4870160,"N/A",94.4716824447766,"f",1,"t","t",37.7726924117762,-122.43987175454,"t","Apartment","Private room",1,1,1,"Real Bed","$84.00","",1,"$0.00",1,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",1,NA
"130",1030032,5667378,"within a day",100,"f",2,"t","t",37.7662135698636,-122.449063036713,"t","Apartment","Private room",1,1,1,"Real Bed","$89.00","",1,"$0.00",1,364,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","strict",2,NA
"131",16692626,10687878,"within an hour",100,"f",3,"t","t",37.7728486462748,-122.450056517861,"t","Apartment","Private room",1,1,1,"Real Bed","$95.00","",1,"$0.00",1,10,80,9,7,10,10,9,9,"f","flexible",2,1.2
"132",12023104,44296618,"within an hour",100,"f",1,"t","t",37.7706899233777,-122.450961166557,"t","Apartment","Private room",1,1,1,"Real Bed","$100.00","",1,"$0.00",2,77,91,10,9,9,9,9,9,"f","flexible",1,5.21
"133",7763272,3116971,"N/A",94.4716824447766,"f",1,"t","f",37.7706691131145,-122.445424071206,"t","Apartment","Private room",1,1,1,"Real Bed","$90.00","",1,"$0.00",3,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",1,NA
"134",4993804,4195316,"within a few hours",90,"f",1,"t","t",37.7759118016907,-122.438773217195,"t","House","Entire home/apt",4.5,5,5,"Real Bed","$775.00","$2,000.00",1,"$0.00",3,97,99,10,10,10,10,10,10,"f","strict",1,1.32
"135",3945201,10345232,"within a day",100,"t",1,"t","t",37.7729064698746,-122.446371819064,"t","Condominium","Entire home/apt",1,2,3,"Real Bed","$285.00","$185.00",6,"$75.00",2,238,94,10,10,10,9,10,9,"f","strict",1,0.79
"136",2061039,9387424,"within a few hours",100,"f",1,"t","t",37.7750109585417,-122.444527327112,"t","Apartment","Entire home/apt",1,2,2,"Real Bed","$290.00","$250.00",1,"$0.00",2,90,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","strict",1,NA
"137",9598259,3000588,"N/A",94.4716824447766,"f",1,"t","t",37.7729982422216,-122.448968328274,"t","House","Private room",1,1,1,"Real Bed","$78.00","",1,"$0.00",1,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",1,NA
"138",10563581,10829290,"N/A",94.4716824447766,"f",1,"t","t",37.7739437376533,-122.448187084872,"t","Apartment","Private room",1,1,1,"Real Bed","$85.00","",1,"$0.00",1,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",1,NA
"139",10236578,15490780,"N/A",94.4716824447766,"f",1,"t","f",37.7735165736216,-122.452442038527,"t","Apartment","Entire home/apt",1,2,3,"Real Bed","$650.00","",1,"$0.00",1,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",1,NA
"140",1605483,1125797,"within an hour",100,"f",1,"t","t",37.7655104567874,-122.44945962848,"t","Apartment","Private room",1.5,1,1,"Real Bed","$89.00","$125.00",1,"$30.00",2,362,94,10,9,10,10,9,9,"f","moderate",1,1.87
"141",5927579,16548239,"N/A",94.4716824447766,"f",3,"t","t",37.7620797767337,-122.449865201607,"t","Apartment","Private room",1.5,1,1,"Real Bed","$125.00","",1,"$0.00",1,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",3,NA
"142",1208928,739859,"within an hour",100,"f",4,"t","t",37.7691826952877,-122.448488700969,"t","Apartment","Entire home/apt",2,4,6,"Real Bed","$390.00","$1,000.00",4,"$50.00",3,251,92,9,9,9,10,9,9,"f","strict",3,1.24
"143",2585167,13236139,"within an hour",100,"t",2,"t","t",37.772676330752,-122.439609837343,"t","Apartment","Entire home/apt",1,1,1,"Futon","$200.00","",1,"$0.00",2,13,99,10,10,10,10,10,10,"t","moderate",2,0.55
"144",8811090,13547554,"N/A",94.4716824447766,"f",1,"t","t",37.7624860134821,-122.45001711934,"f","Apartment","Entire home/apt",2,3,5,"Real Bed","$590.00","",1,"$0.00",7,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",1,NA
"145",8761630,2017539,"N/A",94.4716824447766,"f",1,"t","t",37.7699439463984,-122.447775972677,"t","Apartment","Entire home/apt",1,2,2,"Real Bed","$150.00","",1,"$0.00",1,0,80,10,8,8,8,8,8,"t","moderate",1,0.06
"146",8762652,7884943,"N/A",94.4716824447766,"f",1,"t","t",37.7715265388051,-122.440057203351,"f","Apartment","Private room",1.5,1,1,"Pull-out Sofa","$90.00","",1,"$0.00",1,0,100,10,8,10,10,10,10,"f","flexible",1,0.06
"147",14059646,38031503,"N/A",94.4716824447766,"f",1,"t","t",37.77042647326,-122.448158388002,"f","Apartment","Private room",0.5,1,1,"Real Bed","$66.00","$95.00",1,"$0.00",6,0,80,9,8,10,10,10,10,"f","flexible",1,0.28
"148",930955,5014272,"within an hour",100,"t",4,"t","t",37.760972104701,-122.448368877522,"t","Apartment","Entire home/apt",2,3,4,"Real Bed","$500.00","$1,000.00",4,"$10.00",30,362,92,10,10,10,10,9,9,"f","moderate",1,1.92
"149",7901865,41665252,"within a few hours",100,"f",1,"t","t",37.7648791261267,-122.448045150133,"t","House","Entire home/apt",3,4,4,"Real Bed","$475.00","$500.00",1,"$0.00",3,74,100,10,10,10,10,10,10,"f","strict",1,0.15
"150",14627950,90807118,"N/A",94.4716824447766,"f",1,"t","t",37.7746115417394,-122.44351378853,"t","House","Entire home/apt",1.5,3,3,"Real Bed","$1,395.00","",1,"$0.00",4,89,100,10,10,10,10,10,10,"f","flexible",1,0.2
"151",3194383,3186516,"N/A",94.4716824447766,"f",1,"t","t",37.7635653645711,-122.451195165574,"t","Apartment","Private room",1,1,1,"Real Bed","$90.00","$500.00",1,"$0.00",2,0,100,10,10,10,10,10,10,"f","moderate",1,0.35
"152",3585034,18060329,"within an hour",100,"f",2,"t","t",37.76110322882,-122.448650290506,"t","Apartment","Entire home/apt",1.5,2,2,"Real Bed","$200.00","",1,"$0.00",2,11,100,10,10,10,10,10,10,"f","flexible",1,0.22
"153",7861157,7173776,"within a few hours",100,"f",1,"t","t",37.7745421273291,-122.451092951964,"t","Apartment","Entire home/apt",1,2,2,"Real Bed","$215.00","$150.00",1,"$0.00",3,132,94,10,10,10,10,9,9,"f","flexible",1,3.2
"154",10630079,20578320,"N/A",94.4716824447766,"f",1,"t","t",37.7667161139067,-122.44748955607,"t","Condominium","Entire home/apt",1,1,1,"Real Bed","$350.00","",1,"$0.00",1,0,100,10,10,10,10,10,10,"f","strict",1,0.31
"155",783149,4111317,"within a few hours",100,"f",1,"t","t",37.767122655439,-122.448707521148,"t","Apartment","Entire home/apt",1,1,1,"Real Bed","$250.00","$200.00",2,"$50.00",3,346,97,10,10,10,10,10,10,"f","strict",1,2.73
"156",4846398,5735473,"within an hour",100,"f",1,"t","t",37.774836610015,-122.447512393378,"t","Apartment","Entire home/apt",1,2,2,"Real Bed","$350.00","$200.00",3,"$0.00",2,36,100,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","strict",1,0.91
"157",16079346,50381482,"N/A",94.4716824447766,"f",1,"t","f",37.7659446116867,-122.446241829301,"t","House","Private room",1,1,1,"Real Bed","$100.00","$100.00",1,"$0.00",2,180,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","moderate",1,NA
"158",226594,1191853,"within a few hours",100,"t",1,"t","t",37.7696801679714,-122.451932497822,"t","Bed & Breakfast","Private room",1.5,1,1,"Real Bed","$120.00","",1,"$30.00",1,354,99,10,10,10,10,10,10,"f","strict",1,0.57
"159",8844548,46316665,"within an hour",100,"f",1,"t","t",37.7717777225509,-122.445410217433,"t","Bungalow","Entire home/apt",1,0,1,"Real Bed","$207.00","",1,"$0.00",1,38,96,10,10,10,10,10,9,"t","moderate",1,8.35
"160",3240016,13973946,"within a few hours",100,"t",2,"t","t",37.7694724187503,-122.437704153025,"t","Apartment","Entire home/apt",1,1,1,"Real Bed","$131.00","",1,"$0.00",30,348,96,10,10,10,10,10,9,"f","strict",2,4.59
"161",1203526,4677165,"within an hour",100,"f",4,"t","t",37.7713909234101,-122.447294853418,"t","Apartment","Private room",1.5,1,1,"Real Bed","$99.00","$200.00",1,"$10.00",1,365,86,9,8,10,9,9,9,"t","strict",4,2.65
"162",960593,285002,"within a few hours",100,"f",1,"t","t",37.7714940521274,-122.437317281753,"t","Apartment","Private room",1,1,1,"Real Bed","$90.00","",1,"$0.00",1,291,89,9,8,10,10,10,9,"f","flexible",1,8.09
"163",10413838,45102992,"N/A",94.4716824447766,"f",2,"t","t",37.7718094682899,-122.449615652426,"t","Townhouse","Entire home/apt",4,9,9,"Real Bed","$2,500.00","",1,"$0.00",1,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",2,NA
"164",10127110,975780,"N/A",94.4716824447766,"f",3,"t","t",37.7701426097053,-122.446236562395,"t","Condominium","Private room",1,1,1,"Airbed","$58.00","",1,"$10.00",4,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"t","flexible",3,NA
"165",7022309,9177164,"within an hour",100,"t",4,"t","t",37.7749760890614,-122.443554249812,"t","House","Private room",1.5,1,1,"Real Bed","$93.00","",1,"$30.00",1,104,99,10,10,10,10,10,10,"f","strict",4,1.55
"166",10839763,21229755,"N/A",94.4716824447766,"t",1,"t","t",37.7709460203642,-122.439432389677,"t","Townhouse","Private room",1.5,1,1,"Real Bed","$65.00","",1,"$0.00",4,0,95,10,9,9,10,10,10,"f","flexible",1,0.67
"167",13176817,9315985,"N/A",94.4716824447766,"f",1,"t","t",37.7756984392064,-122.441966735061,"t","Apartment","Private room",1,1,1,"Real Bed","$119.00","",1,"$0.00",2,0,93,9,9,9,9,10,9,"f","flexible",1,0.5
"168",3843704,11158868,"N/A",94.4716824447766,"f",1,"t","f",37.7746489220737,-122.449567354312,"t","House","Private room",1,1,1,"Real Bed","$95.00","",1,"$15.00",10,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","moderate",1,NA
"169",3565068,3077248,"N/A",94.4716824447766,"f",1,"t","t",37.7741311127138,-122.441090731339,"t","Apartment","Entire home/apt",1,2,3,"Real Bed","$400.00","$600.00",1,"$0.00",4,244,95,10,10,9,10,9,9,"f","strict",1,0.51
"170",13297150,20182948,"N/A",94.4716824447766,"f",1,"t","t",37.7670724507911,-122.445588386461,"t","Apartment","Entire home/apt",1,1,1,"Real Bed","$260.00","",1,"$0.00",2,0,87,9,8,10,10,10,8,"f","moderate",1,0.42
"171",7972343,1025733,"N/A",94.4716824447766,"f",1,"t","t",37.764554722861,-122.447007266879,"t","House","Private room",1,1,1,"Real Bed","$110.00","",1,"$0.00",1,0,80,6,7,9,9,10,9,"f","flexible",1,0.13
"172",13015968,10800571,"within an hour",100,"f",1,"t","t",37.7706132495375,-122.444765109243,"t","Apartment","Entire home/apt",1,0,2,"Real Bed","$179.00","$500.00",1,"$0.00",2,340,92,10,9,10,9,10,9,"t","strict",1,2.83
"173",16147887,1382832,"within an hour",100,"f",1,"t","t",37.7708538941253,-122.444094180532,"t","House","Private room",1,1,1,"Real Bed","$100.00","",1,"$0.00",1,4,100,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"t","flexible",1,0.33
"174",6500567,8283086,"N/A",94.4716824447766,"f",1,"t","t",37.7738662932919,-122.449263093127,"f","House","Private room",1,1,1,"Real Bed","$90.00","$150.00",1,"$0.00",1,0,100,10,10,10,10,10,8,"f","moderate",1,0.08
"175",13772008,80824107,"within an hour",100,"f",1,"t","f",37.7707831769223,-122.444009696017,"t","Apartment","Entire home/apt",1,0,1,"Real Bed","$200.00","",2,"$25.00",1,0,100,10,10,10,10,10,10,"t","moderate",1,0.25
"176",11773102,190375,"within a few hours",100,"t",1,"t","t",37.7721561126318,-122.437714992641,"t","Apartment","Entire home/apt",3,4,5,"Real Bed","$450.00","$350.00",6,"$25.00",3,58,99,10,10,10,10,10,10,"f","strict",1,2.69
"177",1975404,10197471,"within an hour",100,"f",2,"t","t",37.7719074950239,-122.43917826992,"t","Apartment","Entire home/apt",1,1,1,"Real Bed","$295.00","$2,000.00",1,"$0.00",3,116,98,10,9,10,10,10,10,"t","moderate",1,1.25
"178",1074231,5909809,"within an hour",100,"f",1,"t","t",37.773008425259,-122.449282959454,"t","Apartment","Entire home/apt",1,1,4,"Real Bed","$165.00","$500.00",2,"$25.00",1,60,92,10,10,10,10,9,9,"f","strict",1,2.43
"179",1827776,9286303,"within a few hours",100,"f",293,"t","t",37.7666160058295,-122.442278213078,"t","House","Entire home/apt",1,1,1,"Real Bed","$258.00","",1,"$0.00",3,120,20,4,4,2,8,2,6,"f","super_strict_60",2,0.04
"180",5218679,249857,"within a few hours",100,"f",2,"t","t",37.7699474965396,-122.448193448644,"t","Apartment","Private room",1,1,1,"Real Bed","$120.00","",1,"$0.00",1,0,100,10,10,10,10,10,10,"f","flexible",2,0.08
"181",17366718,3402948,"within an hour",100,"f",3,"t","t",37.7698975966864,-122.449101415822,"t","Bed & Breakfast","Private room",1,1,1,"Real Bed","$110.00","",1,"$0.00",1,200,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"t","flexible",1,NA
"182",8119550,22890047,"within a day",54,"f",2,"t","t",37.7716133314639,-122.440723055263,"f","Apartment","Entire home/apt",1,2,2,"Real Bed","$270.00","$350.00",3,"$20.00",2,238,92,10,9,9,9,9,9,"f","strict",2,3.57
"183",10052512,6433399,"within an hour",100,"t",1,"t","t",37.7760543658016,-122.441311456888,"t","House","Entire home/apt",2,1,1,"Real Bed","$325.00","",1,"$0.00",3,349,100,10,10,10,10,10,10,"f","flexible",1,0.85
"184",7807841,3117099,"within an hour",100,"f",1,"t","t",37.7747034276423,-122.442987826367,"t","Apartment","Entire home/apt",1,1,1,"Real Bed","$400.00","",1,"$0.00",2,365,96,10,10,10,10,9,10,"t","strict",1,0.39
